simTime_s,runTime_s,timing,phase,aCam_mps2,speed_mps,yawRate_dps,jerk_mps3
9.438,6.784,1,前進 2,0.2687,0.0666,0.000,1.082
9.440,6.786,1,前進 2,0.2665,0.0661,0.000,1.075
9.442,6.788,1,前進 2,0.2644,0.0656,0.000,1.066
9.444,6.790,1,前進 2,0.2623,0.0650,0.000,1.058
9.446,6.792,1,前進 2,0.2602,0.0645,0.000,1.049
9.448,6.794,1,前進 2,0.2581,0.0640,0.000,1.041
9.450,6.796,1,前進 2,0.2560,0.0635,0.000,1.032
9.452,6.798,1,前進 2,0.2540,0.0630,0.000,1.023
9.454,6.800,1,前進 2,0.2519,0.0625,0.000,1.016
9.456,6.802,1,前進 2,0.2499,0.0620,0.000,1.008
9.458,6.804,1,前進 2,0.2479,0.0615,0.000,0.999
9.460,6.806,1,前進 2,0.2459,0.0610,0.000,0.992
9.462,6.808,1,前進 2,0.2440,0.0605,0.000,0.984
9.464,6.810,1,前進 2,0.2420,0.0600,0.000,0.976
9.466,6.812,1,前進 2,0.2401,0.0595,0.000,0.968
9.468,6.814,1,前進 2,0.2382,0.0591,0.000,0.960
9.470,6.816,1,前進 2,0.2363,0.0586,0.000,0.953
9.472,6.818,1,前進 2,0.2344,0.0581,0.000,0.945
9.474,6.820,1,前進 2,0.2325,0.0577,0.000,0.937
9.476,6.822,1,前進 2,0.2306,0.0572,0.000,0.930
9.478,6.824,1,前進 2,0.2288,0.0567,0.000,0.923
9.480,6.826,1,前進 2,0.2270,0.0563,0.000,0.915
9.482,6.828,1,前進 2,0.2251,0.0558,0.000,0.908
9.484,6.830,1,前進 2,0.2233,0.0554,0.000,0.901
9.486,6.832,1,前進 2,0.2216,0.0549,0.000,0.893
9.488,6.834,1,前進 2,0.2198,0.0545,0.000,0.886
9.490,6.836,1,前進 2,0.2180,0.0541,0.000,0.879
9.492,6.838,1,前進 2,0.2163,0.0536,0.000,0.872
9.494,6.840,1,前進 2,0.2145,0.0532,0.000,0.865
9.496,6.842,1,前進 2,0.2128,0.0528,0.000,0.858
9.498,6.844,1,前進 2,0.2111,0.0524,0.000,0.851
9.500,6.846,1,前進 2,0.2094,0.0519,0.000,0.845
9.502,6.848,1,前進 2,0.2078,0.0515,0.000,0.837
9.504,6.850,1,前進 2,0.2061,0.0511,0.000,0.832
9.506,6.852,1,前進 2,0.2045,0.0507,0.000,0.824
9.508,6.854,1,前進 2,0.2028,0.0503,0.000,0.818
9.510,6.856,1,前進 2,0.2012,0.0499,0.000,0.811
9.512,6.858,1,前進 2,0.1996,0.0495,0.000,0.805
9.514,6.860,1,前進 2,0.1980,0.0491,0.000,0.798
9.516,6.862,1,前進 2,0.1964,0.0487,0.000,0.792
9.518,6.864,1,前進 2,0.1948,0.0483,0.000,0.785
9.520,6.866,1,前進 2,0.1933,0.0479,0.000,0.780
9.522,6.868,1,前進 2,0.1917,0.0475,0.000,0.773
9.524,6.870,1,前進 2,0.1902,0.0472,0.000,0.767
9.526,6.872,1,前進 2,0.1887,0.0468,0.000,0.761
9.528,6.874,1,前進 2,0.1872,0.0464,0.000,0.754
9.530,6.876,1,前進 2,0.1857,0.0460,0.000,0.749
9.532,6.878,1,前進 2,0.1842,0.0457,0.000,0.742
9.534,6.880,1,前進 2,0.1827,0.0453,0.000,0.737
9.536,6.882,1,前進 2,0.1812,0.0449,0.000,0.731
9.538,6.884,1,前進 2,0.1798,0.0446,0.000,0.725
9.540,6.886,1,前進 2,0.1784,0.0442,0.000,0.719
9.542,6.888,1,前進 2,0.1769,0.0439,0.000,0.714
9.544,6.890,1,前進 2,0.1755,0.0435,0.000,0.708
9.546,6.892,1,前進 2,0.1741,0.0432,0.000,0.702
9.548,6.894,1,前進 2,0.1727,0.0428,0.000,0.697
9.550,6.896,1,前進 2,0.1713,0.0425,0.000,0.690
9.552,6.898,1,前進 2,0.1700,0.0422,0.000,0.686
9.554,6.900,1,前進 2,0.1686,0.0418,0.000,0.680
9.556,6.902,1,前進 2,0.1673,0.0415,0.000,0.674
9.558,6.904,1,前進 2,0.1659,0.0411,0.000,0.669
9.560,6.906,1,前進 2,0.1646,0.0408,0.000,0.664
9.562,6.908,1,前進 2,0.1633,0.0405,0.000,0.659
9.564,6.910,1,前進 2,0.1620,0.0402,0.000,0.653
9.566,6.912,1,前進 2,0.1607,0.0398,0.000,0.647
9.568,6.914,1,前進 2,0.1594,0.0395,0.000,0.643
9.570,6.916,1,前進 2,0.1581,0.0392,0.000,0.638
9.572,6.918,1,前進 2,0.1568,0.0389,0.000,0.632
9.574,6.920,1,前進 2,0.1556,0.0386,0.000,0.627
9.576,6.922,1,前進 2,0.1543,0.0383,0.000,0.622
9.578,6.924,1,前進 2,0.1531,0.0380,0.000,0.618
9.580,6.926,1,前進 2,0.1519,0.0377,0.000,0.613
9.582,6.928,1,前進 2,0.1507,0.0374,0.000,0.607
9.584,6.930,1,前進 2,0.1495,0.0371,0.000,0.603
9.586,6.932,1,前進 2,0.1483,0.0368,0.000,0.598
9.588,6.934,1,前進 2,0.1471,0.0365,0.000,0.593
9.590,6.936,1,前進 2,0.1459,0.0362,0.000,0.588
9.592,6.938,1,前進 2,0.1447,0.0359,0.000,0.584
9.594,6.940,1,前進 2,0.1436,0.0356,0.000,0.578
9.596,6.942,1,前進 2,0.1424,0.0353,0.000,0.575
9.598,6.944,1,前進 2,0.1413,0.0350,0.000,0.570
9.600,6.946,1,前進 2,0.1402,0.0348,0.000,0.564
9.602,6.948,1,前進 2,0.1390,0.0345,0.000,0.561
9.604,6.950,1,前進 2,0.1379,0.0342,0.000,0.556
9.606,6.952,1,前進 2,0.1368,0.0339,0.000,0.552
9.608,6.954,1,前進 2,0.1357,0.0337,0.000,0.547
9.610,6.956,1,前進 2,0.1346,0.0334,0.000,0.543
9.612,6.958,1,前進 2,0.1336,0.0331,0.000,0.538
9.614,6.960,1,前進 2,0.1325,0.0329,0.000,0.535
9.616,6.962,1,前進 2,0.1314,0.0326,0.000,0.530
9.618,6.964,1,前進 2,0.1304,0.0323,0.000,0.526
9.620,6.966,1,前進 2,0.1293,0.0321,0.000,0.521
9.622,6.968,1,前進 2,0.1283,0.0318,0.000,0.518
9.624,6.970,1,前進 2,0.1273,0.0316,0.000,0.513
9.626,6.972,1,前進 2,0.1263,0.0313,0.000,0.510
9.628,6.974,1,前進 2,0.1253,0.0311,0.000,0.505
9.630,6.976,1,前進 2,0.1243,0.0308,0.000,0.501
9.632,6.978,1,前進 2,0.1233,0.0306,0.000,0.497
9.634,6.980,1,前進 2,0.1223,0.0303,0.000,0.493
9.636,6.982,1,前進 2,0.1213,0.0301,0.000,0.489
9.638,6.984,1,前進 2,0.1203,0.0298,0.000,0.485
9.640,6.986,1,前進 2,0.1194,0.0296,0.000,0.482
9.642,6.988,1,前進 2,0.1184,0.0294,0.000,0.477
9.644,6.990,1,前進 2,0.1175,0.0291,0.000,0.474
9.646,6.992,1,前進 2,0.1165,0.0289,0.000,0.470
9.648,6.994,1,前進 2,0.1156,0.0287,0.000,0.466
9.650,6.996,1,前進 2,0.1147,0.0284,0.000,0.462
9.652,6.998,1,前進 2,0.1137,0.0282,0.000,0.459
9.654,7.000,1,前進 2,0.1128,0.0280,0.000,0.455
9.656,7.002,1,前進 2,0.1119,0.0278,0.000,0.451
9.658,7.004,1,前進 2,0.1110,0.0275,0.000,0.448
9.660,7.006,1,前進 2,0.1102,0.0273,0.000,0.444
9.662,7.008,1,前進 2,0.1093,0.0271,0.000,0.441
9.664,7.010,1,前進 2,0.1084,0.0269,0.000,0.437
9.666,7.012,1,前進 2,0.1075,0.0267,0.000,0.434
9.668,7.014,1,前進 2,0.1067,0.0265,0.000,0.430
9.670,7.016,1,前進 2,0.1058,0.0262,0.000,0.427
9.672,7.018,1,前進 2,0.1050,0.0260,0.000,0.423
9.674,7.020,1,前進 2,0.1041,0.0258,0.000,0.420
9.676,7.022,1,前進 2,0.1033,0.0256,0.000,0.416
9.678,7.024,1,前進 2,0.1025,0.0254,0.000,0.413
9.680,7.026,1,前進 2,0.1017,0.0252,0.000,0.410
9.682,7.028,1,前進 2,0.1008,0.0250,0.000,0.407
9.684,7.030,1,前進 2,0.1000,0.0248,0.000,0.403
9.686,7.032,1,前進 2,0.0992,0.0246,0.000,0.401
9.688,7.034,1,前進 2,0.0984,0.0244,0.000,0.397
9.690,7.036,1,前進 2,0.0976,0.0242,0.000,0.394
9.692,7.038,1,前進 2,0.0969,0.0240,0.000,0.391
9.694,7.040,1,前進 2,0.0961,0.0238,0.000,0.387
9.696,7.042,1,前進 2,0.0953,0.0236,0.000,0.384
9.698,7.044,1,前進 2,0.0946,0.0235,0.000,0.381
9.700,7.046,1,前進 2,0.0938,0.0233,0.000,0.378
9.702,7.048,1,前進 2,0.0931,0.0231,0.000,0.375
9.704,7.050,1,前進 2,0.0923,0.0229,0.000,0.372
9.706,7.052,1,前進 2,0.0916,0.0227,0.000,0.369
9.708,7.054,1,前進 2,0.0908,0.0225,0.000,0.366
9.710,7.056,1,前進 2,0.0901,0.0223,0.000,0.363
9.712,7.058,1,前進 2,0.0894,0.0222,0.000,0.360
9.714,7.060,1,前進 2,0.0887,0.0220,0.000,0.358
9.716,7.062,1,前進 2,0.0880,0.0218,0.000,0.355
9.718,7.064,1,前進 2,0.0873,0.0216,0.000,0.352
9.720,7.066,1,前進 2,0.0866,0.0215,0.000,0.349
9.722,7.068,1,前進 2,0.0859,0.0213,0.000,0.346
9.724,7.070,1,前進 2,0.0852,0.0211,0.000,0.344
9.726,7.072,1,前進 2,0.0845,0.0210,0.000,0.340
9.728,7.074,1,前進 2,0.0838,0.0208,0.000,0.338
9.730,7.076,1,前進 2,0.0832,0.0206,0.000,0.335
9.732,7.078,1,前進 2,0.0825,0.0205,0.000,0.333
9.734,7.080,1,前進 2,0.0818,0.0203,0.000,0.330
9.736,7.082,1,前進 2,0.0812,0.0201,0.000,0.327
9.738,7.084,1,前進 2,0.0805,0.0200,0.000,0.325
9.740,7.086,1,旋回 3,0.0799,0.0198,0.000,0.322
9.742,7.088,1,旋回 3,0.0060,0.0198,0.400,36.942
9.744,7.090,1,旋回 3,0.0120,0.0198,0.800,3.000
9.746,7.092,1,旋回 3,0.0180,0.0197,1.200,3.000
9.748,7.094,1,旋回 3,0.0240,0.0197,1.600,3.000
9.750,7.096,1,旋回 3,0.0300,0.0196,1.999,3.000
9.752,7.098,1,旋回 3,0.0360,0.0196,2.399,3.000
9.754,7.100,1,旋回 3,0.0420,0.0195,2.799,3.000
9.756,7.102,1,旋回 3,0.0480,0.0194,3.199,3.000
9.758,7.104,1,旋回 3,0.0540,0.0193,3.598,3.000
9.760,7.106,1,旋回 3,0.0600,0.0192,3.998,3.000
9.762,7.108,1,旋回 3,0.0660,0.0190,4.397,3.000
9.764,7.110,1,旋回 3,0.0720,0.0189,4.797,3.000
9.766,7.112,1,旋回 3,0.0755,0.0187,5.196,1.751
9.768,7.114,1,旋回 3,0.0749,0.0186,5.596,0.303
9.770,7.116,1,旋回 3,0.0743,0.0184,5.995,0.300
9.772,7.118,1,旋回 3,0.0737,0.0183,6.395,0.298
9.774,7.120,1,旋回 3,0.0731,0.0181,6.794,0.295
9.776,7.122,1,旋回 3,0.0725,0.0180,7.193,0.293
9.778,7.124,1,旋回 3,0.0720,0.0178,7.592,0.291
9.780,7.126,1,旋回 3,0.0714,0.0177,7.992,0.289
9.782,7.128,1,旋回 3,0.0708,0.0176,8.391,0.287
9.784,7.130,1,旋回 3,0.0702,0.0174,8.790,0.284
9.786,7.132,1,旋回 3,0.0697,0.0173,9.189,0.282
9.788,7.134,1,旋回 3,0.0691,0.0171,9.588,0.280
9.790,7.136,1,旋回 3,0.0686,0.0170,9.987,0.277
9.792,7.138,1,旋回 3,0.0680,0.0169,10.386,0.275
9.794,7.140,1,旋回 3,0.0675,0.0167,10.785,0.273
9.796,7.142,1,旋回 3,0.0669,0.0166,11.184,0.270
9.798,7.144,1,旋回 3,0.0664,0.0165,11.583,0.269
9.800,7.146,1,旋回 3,0.0659,0.0163,11.981,0.267
9.802,7.148,1,旋回 3,0.0654,0.0162,12.380,0.264
9.804,7.150,1,旋回 3,0.0648,0.0161,12.779,0.263
9.806,7.152,1,旋回 3,0.0643,0.0159,13.178,0.260
9.808,7.154,1,旋回 3,0.0638,0.0158,13.576,0.258
9.810,7.156,1,旋回 3,0.0633,0.0157,13.975,0.256
9.812,7.158,1,旋回 3,0.0628,0.0156,14.373,0.254
9.814,7.160,1,旋回 3,0.0623,0.0154,14.772,0.252
9.816,7.162,1,旋回 3,0.0618,0.0153,15.170,0.250
9.818,7.164,1,旋回 3,0.0613,0.0152,15.569,0.247
9.820,7.166,1,旋回 3,0.0608,0.0151,15.967,0.246
9.822,7.168,1,旋回 3,0.0603,0.0150,16.366,0.243
9.824,7.170,1,旋回 3,0.0599,0.0148,16.764,0.242
9.826,7.172,1,旋回 3,0.0594,0.0147,17.162,0.240
9.828,7.174,1,旋回 3,0.0589,0.0146,17.560,0.238
9.830,7.176,1,旋回 3,0.0584,0.0145,17.959,0.235
9.832,7.178,1,旋回 3,0.0580,0.0144,18.357,0.234
9.834,7.180,1,旋回 3,0.0575,0.0142,18.755,0.232
9.836,7.182,1,旋回 3,0.0571,0.0141,19.153,0.230
9.838,7.184,1,旋回 3,0.0566,0.0140,19.551,0.228
9.840,7.186,1,旋回 3,0.0562,0.0139,19.949,0.226
9.842,7.188,1,旋回 3,0.0557,0.0138,20.347,0.224
9.844,7.190,1,旋回 3,0.0553,0.0137,20.745,0.222
9.846,7.192,1,旋回 3,0.0548,0.0136,21.143,0.220
9.848,7.194,1,旋回 3,0.0544,0.0135,21.541,0.218
9.850,7.196,1,旋回 3,0.0540,0.0134,21.939,0.217
9.852,7.198,1,旋回 3,0.0536,0.0133,22.336,0.215
9.854,7.200,1,旋回 3,0.0531,0.0131,22.734,0.213
9.856,7.202,1,旋回 3,0.0527,0.0130,23.132,0.211
9.858,7.204,1,旋回 3,0.0523,0.0129,23.529,0.210
9.860,7.206,1,旋回 3,0.0519,0.0128,23.927,0.208
9.862,7.208,1,旋回 3,0.0515,0.0127,24.325,0.206
9.864,7.210,1,旋回 3,0.0511,0.0126,24.722,0.204
9.866,7.212,1,旋回 3,0.0507,0.0125,25.120,0.203
9.868,7.214,1,旋回 3,0.0503,0.0124,25.517,0.201
9.870,7.216,1,旋回 3,0.0499,0.0123,25.914,0.199
9.872,7.218,1,旋回 3,0.0495,0.0122,26.312,0.197
9.874,7.220,1,旋回 3,0.0491,0.0121,26.709,0.196
9.876,7.222,1,旋回 3,0.0487,0.0120,27.106,0.194
9.878,7.224,1,旋回 3,0.0483,0.0119,27.504,0.193
9.880,7.226,1,旋回 3,0.0479,0.0118,27.901,0.191
9.882,7.228,1,旋回 3,0.0476,0.0117,28.298,0.189
9.884,7.230,1,旋回 3,0.0472,0.0117,28.695,0.188
9.886,7.232,1,旋回 3,0.0468,0.0116,29.092,0.186
9.888,7.234,1,旋回 3,0.0465,0.0115,29.489,0.185
9.890,7.236,1,旋回 3,0.0461,0.0114,29.886,0.183
9.892,7.238,1,旋回 3,0.0457,0.0113,30.283,0.181
9.894,7.240,1,旋回 3,0.0454,0.0112,30.680,0.180
9.896,7.242,1,旋回 3,0.0450,0.0111,31.077,0.178
9.898,7.244,1,旋回 3,0.0447,0.0110,31.474,0.177
9.900,7.246,1,旋回 3,0.0443,0.0109,31.871,0.176
9.902,7.248,1,旋回 3,0.0440,0.0108,32.267,0.174
9.904,7.250,1,旋回 3,0.0436,0.0108,32.664,0.173
9.906,7.252,1,旋回 3,0.0433,0.0107,33.061,0.171
9.908,7.254,1,旋回 3,0.0430,0.0106,33.458,0.170
9.910,7.256,1,旋回 3,0.0426,0.0105,33.854,0.168
9.912,7.258,1,旋回 3,0.0423,0.0104,34.251,0.167
9.914,7.260,1,旋回 3,0.0420,0.0103,34.647,0.166
9.916,7.262,1,旋回 3,0.0416,0.0102,35.044,0.164
9.918,7.264,1,旋回 3,0.0413,0.0102,35.440,0.163
9.920,7.266,1,旋回 3,0.0410,0.0101,35.837,0.161
9.922,7.268,1,旋回 3,0.0407,0.0100,36.233,0.160
9.924,7.270,1,旋回 3,0.0404,0.0099,36.629,0.159
9.926,7.272,1,旋回 3,0.0400,0.0098,37.026,0.157
9.928,7.274,1,旋回 3,0.0397,0.0098,37.422,0.156
9.930,7.276,1,旋回 3,0.0394,0.0097,37.818,0.155
9.932,7.278,1,旋回 3,0.0391,0.0096,38.214,0.153
9.934,7.280,1,旋回 3,0.0388,0.0095,38.610,0.152
9.936,7.282,1,旋回 3,0.0385,0.0095,39.007,0.151
9.938,7.284,1,旋回 3,0.0382,0.0094,39.403,0.150
9.940,7.286,1,旋回 3,0.0379,0.0093,39.799,0.148
9.942,7.288,1,旋回 3,0.0376,0.0092,40.195,0.147
9.944,7.290,1,旋回 3,0.0373,0.0092,40.591,0.146
9.946,7.292,1,旋回 3,0.0370,0.0091,40.986,0.145
9.948,7.294,1,旋回 3,0.0368,0.0090,41.382,0.143
9.950,7.296,1,旋回 3,0.0365,0.0089,41.778,0.143
9.952,7.298,1,旋回 3,0.0362,0.0089,42.174,0.141
9.954,7.300,1,旋回 3,0.0359,0.0088,42.570,0.140
9.956,7.302,1,旋回 3,0.0356,0.0087,42.965,0.139
9.958,7.304,1,旋回 3,0.0354,0.0087,43.361,0.138
9.960,7.306,1,旋回 3,0.0351,0.0086,43.757,0.137
9.962,7.308,1,旋回 3,0.0348,0.0085,44.152,0.135
9.964,7.310,1,旋回 3,0.0346,0.0084,44.548,0.134
9.966,7.312,1,旋回 3,0.0343,0.0084,44.943,0.133
9.968,7.314,1,旋回 3,0.0340,0.0083,45.339,0.132
9.970,7.316,1,旋回 3,0.0338,0.0082,45.734,0.131
9.972,7.318,1,旋回 3,0.0335,0.0082,46.130,0.130
9.974,7.320,1,旋回 3,0.0332,0.0081,46.525,0.129
9.976,7.322,1,旋回 3,0.0330,0.0080,46.920,0.128
9.978,7.324,1,旋回 3,0.0327,0.0080,47.315,0.127
9.980,7.326,1,旋回 3,0.0325,0.0079,47.711,0.126
9.982,7.328,1,旋回 3,0.0322,0.0079,48.106,0.125
9.984,7.330,1,旋回 3,0.0320,0.0078,48.501,0.124
9.986,7.332,1,旋回 3,0.0317,0.0077,48.896,0.123
9.988,7.334,1,旋回 3,0.0315,0.0077,49.291,0.122
9.990,7.336,1,旋回 3,0.0313,0.0076,49.686,0.121
9.992,7.338,1,旋回 3,0.0310,0.0075,50.081,0.120
9.994,7.340,1,旋回 3,0.0308,0.0075,50.476,0.119
9.996,7.342,1,旋回 3,0.0305,0.0074,50.871,0.118
9.998,7.344,1,旋回 3,0.0303,0.0074,51.266,0.117
10.000,7.346,1,旋回 3,0.0301,0.0073,51.661,0.116
10.002,7.348,1,旋回 3,0.0299,0.0072,52.056,0.115
10.004,7.350,1,旋回 3,0.0296,0.0072,52.450,0.114
10.006,7.352,1,旋回 3,0.0294,0.0071,52.845,0.113
10.008,7.354,1,旋回 3,0.0292,0.0071,53.240,0.112
10.010,7.356,1,旋回 3,0.0290,0.0070,53.634,0.111
10.012,7.358,1,旋回 3,0.0287,0.0070,54.029,0.110
10.014,7.360,1,旋回 3,0.0285,0.0069,54.424,0.110
10.016,7.362,1,旋回 3,0.0283,0.0068,54.818,0.109
10.018,7.364,1,旋回 3,0.0281,0.0068,55.213,0.108
10.020,7.366,1,旋回 3,0.0279,0.0067,55.607,0.107
10.022,7.368,1,旋回 3,0.0277,0.0067,56.001,0.106
10.024,7.370,1,旋回 3,0.0274,0.0066,56.396,0.105
10.026,7.372,1,旋回 3,0.0272,0.0066,56.790,0.104
10.028,7.374,1,旋回 3,0.0270,0.0065,57.184,0.104
10.030,7.376,1,旋回 3,0.0268,0.0065,57.579,0.103
10.032,7.378,1,旋回 3,0.0266,0.0064,57.973,0.102
10.034,7.380,1,旋回 3,0.0264,0.0064,58.367,0.101
10.036,7.382,1,旋回 3,0.0262,0.0063,58.761,0.100
10.038,7.384,1,旋回 3,0.0260,0.0063,59.155,0.100
10.040,7.386,1,旋回 3,0.0258,0.0062,59.549,0.099
10.042,7.388,1,旋回 3,0.0256,0.0062,59.943,0.098
10.044,7.390,1,旋回 3,0.0254,0.0061,60.337,0.097
10.046,7.392,1,旋回 3,0.0252,0.0061,60.731,0.096
10.048,7.394,1,旋回 3,0.0250,0.0060,61.125,0.096
10.050,7.396,1,旋回 3,0.0249,0.0060,61.519,0.095
10.052,7.398,1,旋回 3,0.0247,0.0059,61.913,0.094
10.054,7.400,1,旋回 3,0.0245,0.0059,62.306,0.094
10.056,7.402,1,旋回 3,0.0243,0.0058,62.700,0.093
10.058,7.404,1,旋回 3,0.0241,0.0058,63.094,0.092
10.060,7.406,1,旋回 3,0.0239,0.0057,63.487,0.091
10.062,7.408,1,旋回 3,0.0237,0.0057,63.881,0.091
10.064,7.410,1,旋回 3,0.0236,0.0056,64.275,0.090
10.066,7.412,1,旋回 3,0.0234,0.0056,64.668,0.089
10.068,7.414,1,旋回 3,0.0232,0.0055,65.062,0.089
10.070,7.416,1,旋回 3,0.0230,0.0055,65.455,0.088
10.072,7.418,1,旋回 3,0.0229,0.0055,65.849,0.087
10.074,7.420,1,旋回 3,0.0227,0.0054,66.242,0.086
10.076,7.422,1,旋回 3,0.0225,0.0054,66.635,0.086
10.078,7.424,1,旋回 3,0.0223,0.0053,67.029,0.085
10.080,7.426,1,旋回 3,0.0222,0.0053,67.422,0.085
10.082,7.428,1,旋回 3,0.0220,0.0052,67.815,0.084
10.084,7.430,1,旋回 3,0.0218,0.0052,68.208,0.083
10.086,7.432,1,旋回 3,0.0217,0.0051,68.601,0.083
10.088,7.434,1,旋回 3,0.0215,0.0051,68.994,0.082
10.090,7.436,1,旋回 3,0.0214,0.0051,69.388,0.081
10.092,7.438,1,旋回 3,0.0212,0.0050,69.781,0.081
10.094,7.440,1,旋回 3,0.0210,0.0050,70.174,0.080
10.096,7.442,1,旋回 3,0.0209,0.0049,70.567,0.080
10.098,7.444,1,旋回 3,0.0207,0.0049,70.959,0.079
10.100,7.446,1,旋回 3,0.0206,0.0049,71.352,0.078
10.102,7.448,1,旋回 3,0.0204,0.0048,71.745,0.078
10.104,7.450,1,旋回 3,0.0202,0.0048,72.138,0.077
10.106,7.452,1,旋回 3,0.0201,0.0047,72.531,0.076
10.108,7.454,1,旋回 3,0.0199,0.0047,72.923,0.076
10.110,7.456,1,旋回 3,0.0198,0.0047,73.316,0.075
10.112,7.458,1,旋回 3,0.0196,0.0046,73.709,0.075
10.114,7.460,1,旋回 3,0.0195,0.0046,74.101,0.074
10.116,7.462,1,旋回 3,0.0194,0.0046,74.494,0.074
10.118,7.464,1,旋回 3,0.0192,0.0045,74.886,0.073
10.120,7.466,1,旋回 3,0.0191,0.0045,75.279,0.073
10.122,7.468,1,旋回 3,0.0189,0.0044,75.671,0.072
10.124,7.470,1,旋回 3,0.0188,0.0044,76.064,0.072
10.126,7.472,1,旋回 3,0.0186,0.0044,76.456,0.071
10.128,7.474,1,旋回 3,0.0185,0.0043,76.848,0.070
10.130,7.476,1,旋回 3,0.0184,0.0043,77.241,0.070
10.132,7.478,1,旋回 3,0.0182,0.0043,77.633,0.069
10.134,7.480,1,旋回 3,0.0181,0.0042,78.025,0.069
10.136,7.482,1,旋回 3,0.0179,0.0042,78.417,0.068
10.138,7.484,1,旋回 3,0.0178,0.0042,78.809,0.068
10.140,7.486,1,旋回 3,0.0177,0.0041,79.201,0.067
10.142,7.488,1,旋回 3,0.0175,0.0041,79.593,0.067
10.144,7.490,1,旋回 3,0.0174,0.0041,79.985,0.066
10.146,7.492,1,旋回 3,0.0173,0.0040,80.377,0.066
10.148,7.494,1,旋回 3,0.0172,0.0040,80.769,0.065
10.150,7.496,1,旋回 3,0.0170,0.0040,81.161,0.065
10.152,7.498,1,旋回 3,0.0169,0.0039,81.553,0.064
10.154,7.500,1,旋回 3,0.0168,0.0039,81.945,0.064
10.156,7.502,1,旋回 3,0.0166,0.0039,82.337,0.063
10.158,7.504,1,旋回 3,0.0165,0.0038,82.728,0.063
10.160,7.506,1,旋回 3,0.0164,0.0038,83.120,0.063
10.162,7.508,1,旋回 3,0.0163,0.0038,83.512,0.062
10.164,7.510,1,旋回 3,0.0161,0.0037,83.903,0.062
10.166,7.512,1,旋回 3,0.0160,0.0037,84.295,0.061
10.168,7.514,1,旋回 3,0.0159,0.0037,84.686,0.061
10.170,7.516,1,旋回 3,0.0158,0.0037,85.078,0.060
10.172,7.518,1,旋回 3,0.0157,0.0036,85.469,0.060
10.174,7.520,1,旋回 3,0.0156,0.0036,85.861,0.059
10.176,7.522,1,旋回 3,0.0154,0.0036,86.252,0.059
10.178,7.524,1,旋回 3,0.0153,0.0035,86.643,0.059
10.180,7.526,1,旋回 3,0.0152,0.0035,87.035,0.058
10.182,7.528,1,旋回 3,0.0151,0.0035,87.426,0.058
10.184,7.530,1,旋回 3,0.0150,0.0034,87.817,0.057
10.186,7.532,1,旋回 3,0.0149,0.0034,88.208,0.057
10.188,7.534,1,旋回 3,0.0148,0.0034,88.600,0.056
10.190,7.536,1,旋回 3,0.0146,0.0034,88.991,0.056
10.192,7.538,1,旋回 3,0.0145,0.0033,89.382,0.056
10.194,7.540,1,旋回 3,0.0144,0.0033,89.773,0.055
10.196,7.542,1,旋回 3,0.0143,0.0033,90.164,0.055
10.198,7.544,1,旋回 3,0.0142,0.0033,90.555,0.054
10.200,7.546,1,旋回 3,0.0141,0.0032,90.946,0.054
10.202,7.548,1,旋回 3,0.0140,0.0032,91.336,0.054
10.204,7.550,1,旋回 3,0.0139,0.0032,91.727,0.053
10.206,7.552,1,旋回 3,0.0138,0.0031,92.118,0.053
10.208,7.554,1,旋回 3,0.0137,0.0031,92.509,0.053
10.210,7.556,1,旋回 3,0.0136,0.0031,92.900,0.052
10.212,7.558,1,旋回 3,0.0135,0.0031,93.290,0.052
10.214,7.560,1,旋回 3,0.0134,0.0030,93.681,0.051
10.216,7.562,1,旋回 3,0.0133,0.0030,94.071,0.051
10.218,7.564,1,旋回 3,0.0132,0.0030,94.462,0.051
10.220,7.566,1,旋回 3,0.0131,0.0030,94.852,0.050
10.222,7.568,1,旋回 3,0.0130,0.0029,95.243,0.050
10.224,7.570,1,旋回 3,0.0129,0.0029,95.633,0.050
10.226,7.572,1,旋回 3,0.0128,0.0029,96.024,0.049
10.228,7.574,1,旋回 3,0.0127,0.0029,96.414,0.049
10.230,7.576,1,旋回 3,0.0126,0.0028,96.804,0.049
10.232,7.578,1,旋回 3,0.0125,0.0028,97.195,0.048
10.234,7.580,1,旋回 3,0.0124,0.0028,97.585,0.048
10.236,7.582,1,旋回 3,0.0123,0.0028,97.975,0.048
10.238,7.584,1,旋回 3,0.0122,0.0028,98.365,0.047
10.240,7.586,1,旋回 3,0.0121,0.0027,98.755,0.047
10.242,7.588,1,旋回 3,0.0120,0.0027,99.146,0.047
10.244,7.590,1,旋回 3,0.0120,0.0027,99.536,0.046
10.246,7.592,1,旋回 3,0.0119,0.0027,99.926,0.046
10.248,7.594,1,旋回 3,0.0118,0.0026,100.316,0.046
10.250,7.596,1,旋回 3,0.0117,0.0026,100.706,0.045
10.252,7.598,1,旋回 3,0.0116,0.0026,101.095,0.045
10.254,7.600,1,旋回 3,0.0115,0.0026,101.485,0.045
10.256,7.602,1,旋回 3,0.0114,0.0026,101.875,0.044
10.258,7.604,1,旋回 3,0.0113,0.0025,102.265,0.044
10.260,7.606,1,旋回 3,0.0113,0.0025,102.655,0.044
10.262,7.608,1,旋回 3,0.0112,0.0025,103.044,0.043
10.264,7.610,1,旋回 3,0.0111,0.0025,103.434,0.043
